MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
-234.91801,118.3557,0.01159749,23.151327,8.593656,-4.3313518,-5.03347,-6.5375786,-2.8959954,-0.8262674,-5.8615675,-7.727149,-2.2911086,Yosira
-299.03076,66.43662,-20.241816,41.595654,-12.801029,24.237757,-19.342833,18.029657,-16.832039,6.4328628,-9.604039,6.589372,-5.2856016,Yosira
-234.43353,116.60714,6.748718,19.511627,16.518475,10.516965,1.0697688,0.014240019,3.0524786,2.4615378,2.3718839,-2.9092572,-2.126417,Yosira
-228.10579,106.1468,10.001075,13.555203,15.013565,2.4119372,-0.997414,-4.052533,-0.851617,4.275425,1.115552,-3.9630117,-5.705643,Yosira
-226.80121,103.044395,8.566049,12.679171,15.750378,1.2267604,-1.0589588,-4.1006556,-1.032158,3.7942662,0.3711954,-4.4542027,-7.0273533,Yosira
-221.31984,109.04836,12.248142,15.259372,16.983442,0.5474633,-0.5505836,-3.2603464,-0.550749,4.7850986,1.5089475,-2.5942824,-5.732857,Yosira
-224.89424,105.89075,8.369378,12.765905,14.860133,1.5450432,-2.4117405,-4.2224417,-0.99063075,3.9320118,0.42596164,-4.4238954,-6.3430195,Yosira
-229.182,103.96876,8.8035965,12.783594,14.4364805,2.0800247,-1.4289662,-4.6543775,-1.2195148,3.8628294,0.34472218,-4.904789,-6.7644696,Yosira
-217.86844,112.23743,12.457252,17.577915,6.647514,-0.7596752,-6.771097,0.07747297,-2.283016,2.5897362,0.0357894,-6.267852,0.11829707,Yosira
-220.62488,122.5483,3.669344,24.223661,13.735177,-1.6241624,-3.3038828,-4.1539116,-2.5555968,-0.9392364,-4.5408564,-5.0571833,-1.7826755,Yosira
-262.91443,93.95518,12.610181,25.068573,8.03729,1.7584244,-1.2711916,-4.3348355,-5.167111,-0.47766802,-1.2896852,-6.4162836,-6.3774686,Yosira
